date,symbol,ratingScore,ratingDetailsDCFScore,ratingDetailsROEScore,ratingDetailsROAScore,ratingDetailsPEScore,ratingDetailsPBScore
2008-11-05,PG,4,3,3,3,5,5
2008-11-04,PG,4,3,3,3,5,5
2008-11-03,PG,4,3,3,3,5,5
2008-10-31,PG,4,3,3,3,5,5
2008-10-30,PG,4,3,3,3,5,5
2008-10-29,PG,4,3,3,3,5,5
2008-10-28,PG,4,3,3,3,5,5
2008-10-27,PG,4,3,3,3,5,5
2008-10-24,PG,4,3,3,3,5,5
2008-10-23,PG,4,3,3,3,5,5
2008-10-22,PG,4,3,3,3,5,5
2008-10-21,PG,4,3,3,3,5,5
2008-10-20,PG,4,3,3,3,5,5
2008-10-17,PG,4,3,3,3,5,5
2008-10-16,PG,4,3,3,3,5,5
2008-10-15,PG,4,3,3,3,5,5
2008-10-14,PG,4,3,3,3,5,5
2008-10-13,PG,4,3,3,3,5,5
2008-10-10,PG,4,3,3,3,5,5
2008-10-09,PG,4,3,3,3,5,5
2008-10-08,PG,4,3,3,3,5,5
2008-10-07,PG,4,3,3,3,5,5
2008-10-06,PG,4,3,3,3,5,5
2008-10-03,PG,4,3,3,3,5,5
2008-10-02,PG,4,3,3,3,5,5
2008-10-01,PG,4,3,3,3,5,5
2008-09-30,PG,4,3,3,3,5,5
2008-09-29,PG,4,3,3,3,5,5
2008-09-26,PG,4,3,3,3,5,5
2008-09-25,PG,4,3,3,3,5,5
2008-09-24,PG,4,3,3,3,5,5
2008-09-23,PG,4,3,3,3,5,5
2008-09-22,PG,4,3,3,3,5,5
2008-09-19,PG,4,3,3,3,5,5
2008-09-18,PG,4,3,3,3,5,5
2008-09-17,PG,4,3,3,3,5,5
2008-09-16,PG,4,3,3,3,5,5
2008-09-15,PG,4,3,3,3,5,5
2008-09-12,PG,4,3,3,3,5,5
2008-09-11,PG,4,3,3,3,5,5
2008-09-10,PG,4,3,3,3,5,5
2008-09-09,PG,4,3,3,3,5,5
2008-09-08,PG,4,3,3,3,5,5
2008-09-05,PG,4,3,3,3,5,5
2008-09-04,PG,4,3,3,3,5,5
2008-09-03,PG,4,3,3,3,5,5
2008-09-02,PG,4,3,3,3,5,5
2008-08-29,PG,4,3,3,3,5,5
2008-08-28,PG,4,3,3,3,5,5
2008-08-27,PG,4,3,3,3,5,5
2008-08-26,PG,4,3,3,3,5,5
2008-08-25,PG,4,3,3,3,5,5
2008-08-22,PG,4,3,3,3,5,5
2008-08-21,PG,4,3,3,3,5,5
2008-08-20,PG,4,3,3,3,5,5
2008-08-19,PG,4,3,3,3,5,5
2008-08-18,PG,4,3,3,3,5,5
2008-08-15,PG,4,3,3,3,5,5
2008-08-14,PG,4,3,3,3,5,5
2008-08-13,PG,4,3,3,3,5,5
2008-08-12,PG,4,3,3,3,5,5
2008-08-11,PG,4,3,3,3,5,5
2008-08-08,PG,4,3,3,3,5,5
2008-08-07,PG,4,3,3,3,5,5
2008-08-06,PG,4,3,3,3,5,5
2008-08-05,PG,4,3,3,3,5,5
2008-08-04,PG,4,3,3,3,5,5
2008-08-01,PG,4,3,3,3,5,5
2008-07-31,PG,4,3,3,3,5,5
2008-07-30,PG,4,3,3,3,5,5
2008-07-29,PG,4,3,3,3,5,5
2008-07-28,PG,4,3,3,3,5,5
2008-07-25,PG,4,3,3,3,5,5
2008-07-24,PG,4,3,3,3,5,5
2008-07-23,PG,4,3,3,3,5,5
2008-07-22,PG,4,3,3,3,5,5
2008-07-21,PG,4,3,3,3,5,5
2008-07-18,PG,4,3,3,3,5,5
2008-07-17,PG,4,3,3,3,5,5
2008-07-16,PG,4,3,3,3,5,5
2008-07-15,PG,4,3,3,3,5,5
2008-07-14,PG,4,3,3,3,5,5
2008-07-11,PG,4,3,3,3,5,5
2008-07-10,PG,4,3,3,3,5,5
2008-07-09,PG,4,3,3,3,5,5
2008-07-08,PG,4,3,3,3,5,5
2008-07-07,PG,4,3,3,3,5,5
2008-07-03,PG,4,3,3,3,5,5
2008-07-02,PG,4,3,3,3,5,5
2008-07-01,PG,4,3,3,3,5,5
2008-06-30,PG,4,3,3,3,5,5
2008-06-27,PG,4,3,3,3,5,5
2008-06-26,PG,4,3,3,3,5,5
2008-06-25,PG,4,3,3,3,5,5
2008-06-24,PG,4,3,3,3,5,5
2008-06-23,PG,4,3,3,3,5,5
2008-06-20,PG,4,3,3,3,5,5
2008-06-19,PG,4,3,3,3,5,5
2008-06-18,PG,4,3,3,3,5,5
2008-06-17,PG,4,3,3,3,5,5
2008-06-16,PG,4,3,3,3,5,5
2008-06-13,PG,4,3,3,3,5,5
2008-06-12,PG,4,3,3,3,5,5
2008-06-11,PG,4,3,3,3,5,5
2008-06-10,PG,4,3,3,3,5,5
2008-06-09,PG,4,3,3,3,5,5
2008-06-06,PG,4,3,3,3,5,5
2008-06-05,PG,4,3,3,3,5,5
2008-06-04,PG,4,3,3,3,5,5
2008-06-03,PG,4,3,3,3,5,5
2008-06-02,PG,4,3,3,3,5,5
2008-05-30,PG,4,3,3,3,5,5
2008-05-29,PG,4,3,3,3,5,5
2008-05-28,PG,4,3,3,3,5,5
2008-05-27,PG,4,3,3,3,5,5
2008-05-23,PG,4,3,3,3,5,5
2008-05-22,PG,4,3,3,3,5,5
2008-05-21,PG,4,3,3,3,5,5
2008-05-20,PG,4,3,3,3,5,5
2008-05-19,PG,4,3,3,3,5,5
2008-05-16,PG,4,3,3,3,5,5
2008-05-15,PG,4,3,3,3,5,5
2008-05-14,PG,4,3,3,3,5,5
2008-05-13,PG,4,3,3,3,5,5
2008-05-12,PG,4,3,3,3,5,5
2008-05-09,PG,4,3,3,3,5,5
2008-05-08,PG,4,3,3,3,5,5
2008-05-07,PG,4,3,3,3,5,5
2008-05-06,PG,4,3,3,3,5,5
2008-05-05,PG,4,3,3,3,5,5
2008-05-02,PG,4,3,3,3,5,5
2008-05-01,PG,4,3,3,3,5,5
2008-04-30,PG,4,3,3,3,5,5
2008-04-29,PG,4,3,3,3,5,5
2008-04-28,PG,4,3,3,3,5,5
2008-04-25,PG,4,3,3,3,5,5
2008-04-24,PG,4,3,3,3,5,5
2008-04-23,PG,4,3,3,3,5,5
2008-04-22,PG,4,3,3,3,5,5
2008-04-21,PG,4,3,3,3,5,5
2008-04-18,PG,4,3,3,3,5,5
2008-04-17,PG,4,3,3,3,5,5
2008-04-16,PG,4,3,3,3,5,5
2008-04-15,PG,4,3,3,3,5,5
2008-04-14,PG,4,3,3,3,5,5
2008-04-11,PG,4,3,3,3,5,5
2008-04-10,PG,4,3,3,3,5,5
2008-04-09,PG,4,3,3,3,5,5
2008-04-08,PG,4,3,3,3,5,5
2008-04-07,PG,4,3,3,3,5,5
2008-04-04,PG,4,3,3,3,5,5
2008-04-03,PG,4,3,3,3,5,5
2008-04-02,PG,4,3,3,3,5,5
2008-04-01,PG,4,3,3,3,5,5
2008-03-31,PG,4,3,3,3,5,5
2008-03-28,PG,4,3,3,3,5,5
2008-03-27,PG,4,3,3,3,5,5
2008-03-26,PG,4,3,3,3,5,5
2008-03-25,PG,4,3,3,3,5,5
2008-03-24,PG,4,3,3,3,5,5
2008-03-20,PG,4,3,3,3,5,5
2008-03-19,PG,4,3,3,3,5,5
2008-03-18,PG,4,3,3,3,5,5
2008-03-17,PG,4,3,3,3,5,5
2008-03-14,PG,4,3,3,3,5,5
2008-03-13,PG,4,3,3,3,5,5
2008-03-12,PG,4,3,3,3,5,5
2008-03-11,PG,4,3,3,3,5,5
2008-03-10,PG,4,3,3,3,5,5
2008-03-07,PG,4,3,3,3,5,5
2008-03-06,PG,4,3,3,3,5,5
2008-03-05,PG,4,3,3,3,5,5
2008-03-04,PG,4,3,3,3,5,5
2008-03-03,PG,4,3,3,3,5,5
2008-02-29,PG,4,3,3,3,5,5
2008-02-28,PG,4,3,3,3,5,5
2008-02-27,PG,4,3,3,3,5,5
2008-02-26,PG,4,3,3,3,5,5
2008-02-25,PG,4,3,3,3,5,5
2008-02-22,PG,4,3,3,3,5,5
2008-02-21,PG,4,3,3,3,5,5
2008-02-20,PG,4,3,3,3,5,5
2008-02-19,PG,4,3,3,3,5,5
2008-02-15,PG,4,3,3,3,5,5
2008-02-14,PG,4,3,3,3,5,5
2008-02-13,PG,4,3,3,3,5,5
2008-02-12,PG,4,3,3,3,5,5
2008-02-11,PG,4,3,3,3,5,5
2008-02-08,PG,4,3,3,3,5,5
2008-02-07,PG,4,3,3,3,5,5
2008-02-06,PG,4,3,3,3,5,5
2008-02-05,PG,4,3,3,3,5,5
2008-02-04,PG,4,3,3,3,5,5
2008-02-01,PG,4,3,3,3,5,5
2008-01-31,PG,4,3,3,3,5,5
2008-01-30,PG,4,3,3,3,5,5
2008-01-29,PG,4,3,3,3,5,5
2008-01-28,PG,4,3,3,3,5,5
2008-01-25,PG,4,3,3,3,5,5
2008-01-24,PG,4,3,3,3,5,5
2008-01-23,PG,4,3,3,3,5,5
2008-01-22,PG,4,3,3,3,5,5
2008-01-18,PG,4,3,3,3,5,5
2008-01-17,PG,4,3,3,3,5,5
2008-01-16,PG,4,3,3,3,5,5
2008-01-15,PG,4,3,3,3,5,5
2008-01-14,PG,4,3,3,3,5,5
2008-01-11,PG,4,3,3,3,5,5
2008-01-10,PG,4,3,3,3,5,5
2008-01-09,PG,4,3,3,3,5,5
2008-01-08,PG,4,3,3,3,5,5
2008-01-07,PG,4,3,3,3,5,5
2008-01-04,PG,4,3,3,3,5,5
2008-01-03,PG,4,3,3,3,5,5
2008-01-02,PG,4,3,3,3,5,5
2007-12-31,PG,4,3,3,3,5,5
2007-12-28,PG,4,3,3,3,5,5
2007-12-27,PG,4,3,3,3,5,5
2007-12-26,PG,4,3,3,3,5,5
2007-12-24,PG,4,3,3,3,5,5
2007-12-21,PG,4,3,3,3,5,5
2007-12-20,PG,4,3,3,3,5,5
2007-12-19,PG,4,3,3,3,5,5
2007-12-18,PG,4,3,3,3,5,5
2007-12-17,PG,4,3,3,3,5,5
2007-12-14,PG,4,3,3,3,5,5
2007-12-13,PG,4,3,3,3,5,5
2007-12-12,PG,4,3,3,3,5,5
2007-12-11,PG,4,3,3,3,5,5
2007-12-10,PG,4,3,3,3,5,5
2007-12-07,PG,4,3,3,3,5,5
2007-12-06,PG,4,3,3,3,5,5
2007-12-05,PG,4,3,3,3,5,5
2007-12-04,PG,4,3,3,3,5,5
2007-12-03,PG,4,3,3,3,5,5
2007-11-30,PG,4,3,3,3,5,5
2007-11-29,PG,4,3,3,3,5,5
2007-11-28,PG,4,3,3,3,5,5
2007-11-27,PG,4,3,3,3,5,5
2007-11-26,PG,4,3,3,3,5,5
2007-11-23,PG,4,3,3,3,5,5
2007-11-21,PG,4,3,3,3,5,5
2007-11-20,PG,4,3,3,3,5,5
2007-11-19,PG,4,3,3,3,5,5
2007-11-16,PG,4,3,3,3,5,5
2007-11-15,PG,4,3,3,3,5,5
2007-11-14,PG,4,3,3,3,5,5
2007-11-13,PG,4,3,3,3,5,5
2007-11-12,PG,4,3,3,3,5,5
2007-11-09,PG,4,3,3,3,5,5
2007-11-08,PG,4,3,3,3,5,5
2007-11-07,PG,4,3,3,3,5,5
2007-11-06,PG,4,3,3,3,5,5
2007-11-05,PG,4,3,3,3,5,5
2007-11-02,PG,4,3,3,3,5,5
2007-11-01,PG,4,3,3,3,5,5
2007-10-31,PG,4,3,3,3,5,5
2007-10-30,PG,4,3,3,3,5,5
2007-10-29,PG,4,3,3,3,5,5
2007-10-26,PG,4,3,3,3,5,5
2007-10-25,PG,4,3,3,3,5,5
2007-10-24,PG,4,3,3,3,5,5
2007-10-23,PG,4,3,3,3,5,5
2007-10-22,PG,4,3,3,3,5,5
2007-10-19,PG,4,3,3,3,5,5
2007-10-18,PG,4,3,3,3,5,5
2007-10-17,PG,4,3,3,3,5,5
2007-10-16,PG,4,3,3,3,5,5
2007-10-15,PG,4,3,3,3,5,5
2007-10-12,PG,4,3,3,3,5,5
2007-10-11,PG,4,3,3,3,5,5
2007-10-10,PG,4,3,3,3,5,5
2007-10-09,PG,4,3,3,3,5,5
2007-10-08,PG,4,3,3,3,5,5
2007-10-05,PG,4,3,3,3,5,5
2007-10-04,PG,4,3,3,3,5,5
2007-10-03,PG,4,3,3,3,5,5
2007-10-02,PG,4,3,3,3,5,5
2007-10-01,PG,4,3,3,3,5,5
2007-09-28,PG,4,3,3,3,5,5
2007-09-27,PG,4,3,3,3,5,5
2007-09-26,PG,4,3,3,3,5,5
2007-09-25,PG,4,3,3,3,5,5
2007-09-24,PG,4,3,3,3,5,5
2007-09-21,PG,4,3,3,3,5,5
2007-09-20,PG,4,3,3,3,5,5
2007-09-19,PG,4,3,3,3,5,5
2007-09-18,PG,4,3,3,3,5,5
2007-09-17,PG,4,3,3,3,5,5
2007-09-14,PG,4,3,3,3,5,5
2007-09-13,PG,4,3,3,3,5,5
2007-09-12,PG,4,3,3,3,5,5
2007-09-11,PG,4,3,3,3,5,5
2007-09-10,PG,4,3,3,3,5,5
2007-09-07,PG,4,3,3,3,5,5
2007-09-06,PG,4,3,3,3,5,5
2007-09-05,PG,4,3,3,3,5,5
2007-09-04,PG,4,3,3,3,5,5
2007-08-31,PG,4,3,3,3,5,5
2007-08-30,PG,4,3,3,3,5,5
2007-08-29,PG,4,3,3,3,5,5
2007-08-28,PG,4,3,3,3,5,5
2007-08-27,PG,4,3,3,3,5,5
2007-08-24,PG,4,3,3,3,5,5
2007-08-23,PG,4,3,3,3,5,5
2007-08-22,PG,4,3,3,3,5,5
2007-08-21,PG,4,3,3,3,5,5
2007-08-20,PG,4,3,3,3,5,5
2007-08-17,PG,4,3,3,3,5,5
2007-08-16,PG,4,3,3,3,5,5
2007-08-15,PG,4,3,3,3,5,5
2007-08-14,PG,4,3,3,3,5,5
2007-08-13,PG,4,3,3,3,5,5
2007-08-10,PG,4,3,3,3,5,5
2007-08-09,PG,4,3,3,3,5,5
2007-08-08,PG,4,3,3,3,5,5
2007-08-07,PG,4,3,3,3,5,5
2007-08-06,PG,4,3,3,3,5,5
2007-08-03,PG,4,3,3,3,5,5
2007-08-02,PG,4,3,3,3,5,5
2007-08-01,PG,4,3,3,3,5,5
2007-07-31,PG,4,3,3,3,5,5
2007-07-30,PG,4,3,3,3,5,5
2007-07-27,PG,4,3,3,3,5,5
2007-07-26,PG,4,3,3,3,5,5
2007-07-25,PG,4,3,3,3,5,5
2007-07-24,PG,4,3,3,3,5,5
2007-07-23,PG,4,3,3,3,5,5
2007-07-20,PG,4,3,3,3,5,5
2007-07-19,PG,4,3,3,3,5,5
2007-07-18,PG,4,3,3,3,5,5
2007-07-17,PG,4,3,3,3,5,5
2007-07-16,PG,4,3,3,3,5,5
2007-07-13,PG,4,3,3,3,5,5
2007-07-12,PG,4,3,3,3,5,5
2007-07-11,PG,4,3,3,3,5,5
2007-07-10,PG,4,3,3,3,5,5
2007-07-09,PG,4,3,3,3,5,5
2007-07-06,PG,4,3,3,3,5,5
2007-07-05,PG,4,3,3,3,5,5
2007-07-03,PG,4,3,3,3,5,5
2007-07-02,PG,4,3,3,3,5,5
2007-06-29,PG,4,3,3,3,5,5
2007-06-28,PG,4,3,3,3,5,5
2007-06-27,PG,4,3,3,3,5,5
2007-06-26,PG,4,3,3,3,5,5
2007-06-25,PG,4,3,3,3,5,5
2007-06-22,PG,4,3,3,3,5,5
2007-06-21,PG,4,3,3,3,5,5
2007-06-20,PG,4,3,3,3,5,5
2007-06-19,PG,4,3,3,3,5,5
2007-06-18,PG,4,3,3,3,5,5
2007-06-15,PG,4,3,3,3,5,5
2007-06-14,PG,4,3,3,3,5,5
2007-06-13,PG,4,3,3,3,5,5
2007-06-12,PG,4,3,3,3,5,5
2007-06-11,PG,4,3,3,3,5,5
2007-06-08,PG,4,3,3,3,5,5
2007-06-07,PG,4,3,3,3,5,5
2007-06-06,PG,4,3,3,3,5,5
2007-06-05,PG,4,3,3,3,5,5
2007-06-04,PG,4,3,3,3,5,5
2007-06-01,PG,4,3,3,3,5,5
2007-05-31,PG,4,3,3,3,5,5
2007-05-30,PG,4,3,3,3,5,5
2007-05-29,PG,4,3,3,3,5,5
2007-05-25,PG,4,3,3,3,5,5
2007-05-24,PG,4,3,3,3,5,5
2007-05-23,PG,4,3,3,3,5,5
2007-05-22,PG,4,3,3,3,5,5
2007-05-21,PG,4,3,3,3,5,5
2007-05-18,PG,4,3,3,3,5,5
2007-05-17,PG,4,3,3,3,5,5
2007-05-16,PG,4,3,3,3,5,5
2007-05-15,PG,4,3,3,3,5,5
2007-05-14,PG,4,3,3,3,5,5
2007-05-11,PG,4,3,3,3,5,5
2007-05-10,PG,4,3,3,3,5,5
2007-05-09,PG,4,3,3,3,5,5
2007-05-08,PG,4,3,3,3,5,5
2007-05-07,PG,4,3,3,3,5,5
2007-05-04,PG,4,3,3,3,5,5
2007-05-03,PG,4,3,3,3,5,5
2007-05-02,PG,4,3,3,3,5,5
2007-05-01,PG,4,3,3,3,5,5
2007-04-30,PG,4,3,3,3,5,5
2007-04-27,PG,4,3,3,3,5,5
2007-04-26,PG,4,3,3,3,5,5
2007-04-25,PG,4,3,3,3,5,5
2007-04-24,PG,4,3,3,3,5,5
2007-04-23,PG,4,3,3,3,5,5
2007-04-20,PG,4,3,3,3,5,5
2007-04-19,PG,4,3,3,3,5,5
2007-04-18,PG,4,3,3,3,5,5
2007-04-17,PG,4,3,3,3,5,5
2007-04-16,PG,4,3,3,3,5,5
2007-04-13,PG,4,3,3,3,5,5
2007-04-12,PG,4,3,3,3,5,5
2007-04-11,PG,4,3,3,3,5,5
2007-04-10,PG,4,3,3,3,5,5
2007-04-09,PG,4,3,3,3,5,5
2007-04-05,PG,4,3,3,3,5,5
2007-04-04,PG,4,3,3,3,5,5
2007-04-03,PG,4,3,3,3,5,5
2007-04-02,PG,4,3,3,3,5,5
2007-03-30,PG,4,3,3,3,5,5
2007-03-29,PG,4,3,3,3,5,5
2007-03-28,PG,4,3,3,3,5,5
2007-03-27,PG,4,3,3,3,5,5
2007-03-26,PG,4,3,3,3,5,5
2007-03-23,PG,4,3,3,3,5,5
2007-03-22,PG,4,3,3,3,5,5
2007-03-21,PG,4,3,3,3,5,5
2007-03-20,PG,4,3,3,3,5,5
2007-03-19,PG,4,3,3,3,5,5
2007-03-16,PG,4,3,3,3,5,5
2007-03-15,PG,4,3,3,3,5,5
2007-03-14,PG,4,3,3,3,5,5
2007-03-13,PG,4,3,3,3,5,5
2007-03-12,PG,4,3,3,3,5,5
2007-03-09,PG,4,3,3,3,5,5
2007-03-08,PG,4,3,3,3,5,5
2007-03-07,PG,4,3,3,3,5,5
2007-03-06,PG,4,3,3,3,5,5
2007-03-05,PG,4,3,3,3,5,5
2007-03-02,PG,4,3,3,3,5,5
2007-03-01,PG,4,3,3,3,5,5
2007-02-28,PG,4,3,3,3,5,5
2007-02-27,PG,4,3,3,3,5,5
2007-02-26,PG,4,3,3,3,5,5
2007-02-23,PG,4,3,3,3,5,5
2007-02-22,PG,4,3,3,3,5,5
2007-02-21,PG,4,3,3,3,5,5
2007-02-20,PG,4,3,3,3,5,5
2007-02-16,PG,4,3,3,3,5,5
2007-02-15,PG,4,3,3,3,5,5
2007-02-14,PG,4,3,3,3,5,5
2007-02-13,PG,4,3,3,3,5,5
2007-02-12,PG,4,3,3,3,5,5
2007-02-09,PG,4,3,3,3,5,5
2007-02-08,PG,4,3,3,3,5,5
2007-02-07,PG,4,3,3,3,5,5
2007-02-06,PG,4,3,3,3,5,5
2007-02-05,PG,4,3,3,3,5,5
2007-02-02,PG,4,3,3,3,5,5
2007-02-01,PG,4,3,3,3,5,5
2007-01-31,PG,4,3,3,3,5,5
2007-01-30,PG,4,3,3,3,5,5
2007-01-29,PG,4,3,3,3,5,5
2007-01-26,PG,4,3,3,3,5,5
2007-01-25,PG,4,3,3,3,5,5
2007-01-24,PG,4,3,3,3,5,5
2007-01-23,PG,4,3,3,3,5,5
2007-01-22,PG,4,3,3,3,5,5
2007-01-19,PG,4,3,3,3,5,5
2007-01-18,PG,4,3,3,3,5,5
2007-01-17,PG,4,3,3,3,5,5
2007-01-16,PG,4,3,3,3,5,5
2007-01-12,PG,4,3,3,3,5,5
2007-01-11,PG,4,3,3,3,5,5
2007-01-10,PG,4,3,3,3,5,5
2007-01-09,PG,4,3,3,3,5,5
2007-01-08,PG,4,3,3,3,5,5
2007-01-05,PG,4,3,3,3,5,5
2007-01-04,PG,4,3,3,3,5,5
2007-01-03,PG,4,3,3,3,5,5
2006-12-29,PG,4,3,3,3,5,5
2006-12-28,PG,4,3,3,3,5,5
2006-12-27,PG,4,3,3,3,5,5
2006-12-26,PG,4,3,3,3,5,5
2006-12-22,PG,4,3,3,3,5,5
2006-12-21,PG,4,3,3,3,5,5
2006-12-20,PG,4,3,3,3,5,5
2006-12-19,PG,4,3,3,3,5,5
2006-12-18,PG,4,3,3,3,5,5
2006-12-15,PG,4,3,3,3,5,5
2006-12-14,PG,4,3,3,3,5,5
2006-12-13,PG,4,3,3,3,5,5
2006-12-12,PG,4,3,3,3,5,5
2006-12-11,PG,4,3,3,3,5,5
2006-12-08,PG,4,3,3,3,5,5
2006-12-07,PG,4,3,3,3,5,5
2006-12-06,PG,4,3,3,3,5,5
2006-12-05,PG,4,3,3,3,5,5
2006-12-04,PG,4,3,3,3,5,5
2006-12-01,PG,4,3,3,3,5,5
2006-11-30,PG,4,3,3,3,5,5
2006-11-29,PG,4,3,3,3,5,5
2006-11-28,PG,4,3,3,3,5,5
2006-11-27,PG,4,3,3,3,5,5
2006-11-24,PG,4,3,3,3,5,5
2006-11-22,PG,4,3,3,3,5,5
2006-11-21,PG,4,3,3,3,5,5
2006-11-20,PG,4,3,3,3,5,5
2006-11-17,PG,4,3,3,3,5,5
2006-11-16,PG,4,3,3,3,5,5
2006-11-15,PG,4,3,3,3,5,5
2006-11-14,PG,4,3,3,3,5,5
2006-11-13,PG,4,3,3,3,5,5
2006-11-10,PG,4,3,3,3,5,5
2006-11-09,PG,4,3,3,3,5,5
2006-11-08,PG,4,3,3,3,5,5
2006-11-07,PG,4,3,3,3,5,5
2006-11-06,PG,4,3,3,3,5,5
2006-11-03,PG,4,3,3,3,5,5
2006-11-02,PG,4,3,3,3,5,5
2006-11-01,PG,4,3,3,3,5,5
2006-10-31,PG,4,3,3,3,5,5
2006-10-30,PG,4,3,3,3,5,5
2006-10-27,PG,4,3,3,3,5,5
2006-10-26,PG,4,3,3,3,5,5
2006-10-25,PG,4,3,3,3,5,5
2006-10-24,PG,4,3,3,3,5,5
2006-10-23,PG,4,3,3,3,5,5
2006-10-20,PG,4,3,3,3,5,5
2006-10-19,PG,4,3,3,3,5,5
2006-10-18,PG,4,3,3,3,5,5
2006-10-17,PG,4,3,3,3,5,5
2006-10-16,PG,4,3,3,3,5,5
2006-10-13,PG,4,3,3,3,5,5
2006-10-12,PG,4,3,3,3,5,5
2006-10-11,PG,4,3,3,3,5,5
2006-10-10,PG,4,3,3,3,5,5
2006-10-09,PG,4,3,3,3,5,5
2006-10-06,PG,4,3,3,3,5,5
2006-10-05,PG,4,3,3,3,5,5
2006-10-04,PG,4,3,3,3,5,5
2006-10-03,PG,4,3,3,3,5,5
2006-10-02,PG,4,3,3,3,5,5
2024-10-04,GOOG,4,4,5,5,2,1
2024-10-03,GOOG,4,4,5,5,2,1
2024-10-02,GOOG,4,4,5,5,2,1
2024-10-01,GOOG,4,4,5,5,2,1
2024-09-30,GOOG,4,4,5,5,2,1
2024-09-27,GOOG,4,4,5,5,2,1
2024-09-26,GOOG,4,4,5,5,2,1
2024-09-25,GOOG,4,4,5,5,2,1
2024-09-24,GOOG,4,4,5,5,2,1
2024-09-23,GOOG,4,4,5,5,2,1
2024-09-20,GOOG,4,4,5,5,2,1
2024-09-19,GOOG,4,4,5,5,2,1
2024-09-18,GOOG,4,4,5,5,2,1
2024-09-17,GOOG,4,4,5,5,2,1
2024-09-16,GOOG,4,4,5,5,2,1
2024-09-13,GOOG,4,4,5,5,2,1
2024-09-12,GOOG,4,4,5,5,2,1
2024-09-11,GOOG,4,4,5,5,2,1
2024-09-10,GOOG,4,4,5,5,2,1
2024-09-09,GOOG,4,4,5,5,2,1
2024-09-06,GOOG,4,4,5,5,2,1
2024-09-05,GOOG,4,4,5,5,1,1
2024-09-04,GOOG,4,4,5,5,1,1
2024-09-03,GOOG,4,4,5,5,1,1
2024-08-30,GOOG,4,4,5,5,1,1
2024-08-29,GOOG,4,4,5,5,1,1
2024-08-28,GOOG,4,4,5,5,1,1
2024-08-27,GOOG,4,4,5,5,1,1
2024-08-26,GOOG,4,4,5,5,1,1
2024-08-23,GOOG,4,4,5,5,1,1
2024-08-22,GOOG,4,4,5,5,1,1
2024-08-21,GOOG,4,4,5,5,1,1
2024-08-20,GOOG,4,4,5,5,1,1
2024-08-19,GOOG,4,4,5,5,1,1
2024-08-16,GOOG,4,4,5,5,1,1
2024-08-15,GOOG,4,4,5,5,1,1
2024-08-14,GOOG,4,4,5,5,1,1
2024-08-13,GOOG,4,4,5,5,1,1
2024-08-12,GOOG,4,4,5,5,1,1
2024-08-09,GOOG,4,4,5,5,1,1
2024-08-08,GOOG,4,4,5,5,1,1
2024-08-07,GOOG,3,4,4,5,1,1
2024-08-06,GOOG,3,4,4,5,1,1
2024-08-05,GOOG,3,4,4,5,1,1
2024-08-02,GOOG,3,4,4,5,1,1
2024-08-01,GOOG,3,4,4,5,1,1
2024-07-31,GOOG,3,4,4,5,1,1
2024-07-30,GOOG,3,4,4,5,1,1
2024-07-29,GOOG,3,3,4,5,1,1
2024-07-26,GOOG,4,4,4,5,2,1
2024-07-25,GOOG,4,4,4,5,3,5
2024-07-24,GOOG,4,4,4,5,3,5
2024-07-23,GOOG,4,4,4,5,3,5
2024-07-22,GOOG,4,4,4,5,3,5
2024-07-19,GOOG,4,4,4,5,3,5
2024-07-18,GOOG,4,4,4,5,3,5
2024-07-17,GOOG,4,4,5,5,3,5
2024-07-16,GOOG,4,4,5,5,3,5
2024-07-15,GOOG,4,4,5,5,3,5
2024-07-12,GOOG,4,4,4,5,3,5
2024-07-11,GOOG,4,4,4,5,3,5
2024-07-10,GOOG,4,4,4,5,3,5
2024-07-09,GOOG,4,4,4,5,3,5
2024-07-08,GOOG,4,4,4,5,3,5
2024-07-05,GOOG,4,4,4,5,3,5
2024-07-03,GOOG,4,4,4,5,3,5
2024-07-02,GOOG,4,4,4,5,3,5
2024-07-01,GOOG,4,4,4,5,3,5
2024-06-28,GOOG,4,4,5,5,3,5
2024-06-27,GOOG,4,4,5,5,3,5
2024-06-26,GOOG,4,4,5,5,3,5
2024-06-25,GOOG,4,4,5,5,3,5
2024-06-24,GOOG,4,4,5,5,3,5
2024-06-21,GOOG,4,4,5,5,3,5
2024-06-20,GOOG,4,4,5,5,3,5
2024-06-18,GOOG,4,3,5,5,3,5
2024-06-17,GOOG,4,3,5,5,3,5
2024-06-14,GOOG,4,3,5,5,3,5
2024-06-13,GOOG,4,3,5,5,3,5
2024-06-12,GOOG,4,3,5,5,3,5
2024-06-11,GOOG,4,3,5,5,4,5
2024-06-10,GOOG,4,3,5,5,4,5
2024-06-07,GOOG,4,3,5,5,4,5
2024-06-05,GOOG,4,3,5,5,4,5
2024-06-04,GOOG,4,3,5,5,4,5
2024-06-03,GOOG,4,3,5,5,4,5
2024-05-31,GOOG,4,3,5,5,4,5
2024-05-30,GOOG,4,3,5,5,4,5
2024-05-29,GOOG,4,3,5,5,4,5
2024-05-28,GOOG,4,3,5,5,4,5
2024-05-24,GOOG,4,3,5,5,4,5
2024-05-23,GOOG,4,3,5,5,4,5
2024-05-22,GOOG,4,3,5,5,4,5
2024-05-21,GOOG,4,3,5,5,4,5
2024-05-20,GOOG,4,3,5,5,4,5
